video-id,name,year,lang,age,screentime
228,KI KORE BOLBO TOMAY,2019,BENGALI,adult,0.9458171075600913
228,KI KORE BOLBO TOMAY,2019,BENGALI,middle-aged,0.016315294749563582
228,KI KORE BOLBO TOMAY,2019,BENGALI,old,0.0
229,KI KORE BOLBO TOMAY,2019,BENGALI,young,0.010812003530450132
229,KI KORE BOLBO TOMAY,2019,BENGALI,adult,0.9094439541041482
229,KI KORE BOLBO TOMAY,2019,BENGALI,middle-aged,0.07974404236540159
229,KI KORE BOLBO TOMAY,2019,BENGALI,old,0.0
230,KI KORE BOLBO TOMAY,2019,BENGALI,young,0.035614993768574445
230,KI KORE BOLBO TOMAY,2019,BENGALI,adult,0.8691400632729365
230,KI KORE BOLBO TOMAY,2019,BENGALI,middle-aged,0.09524494295848912
230,KI KORE BOLBO TOMAY,2019,BENGALI,old,0.0
231,KI KORE BOLBO TOMAY,2019,BENGALI,young,0.041021906669094
231,KI KORE BOLBO TOMAY,2019,BENGALI,adult,0.86400873839432
231,KI KORE BOLBO TOMAY,2019,BENGALI,middle-aged,0.09496935493658595
231,KI KORE BOLBO TOMAY,2019,BENGALI,old,0.0
232,NETAJI,2019,BENGALI,young,0.01585772984078069
232,NETAJI,2019,BENGALI,adult,0.8540061633281972
232,NETAJI,2019,BENGALI,middle-aged,0.13013610683102209
232,NETAJI,2019,BENGALI,old,0.0
233,NETAJI,2019,BENGALI,young,0.02433974417962639
233,NETAJI,2019,BENGALI,adult,0.7430293549277629
233,NETAJI,2019,BENGALI,middle-aged,0.2311585534186068
233,NETAJI,2019,BENGALI,old,0.001472347474003865
234,NETAJI,2019,BENGALI,young,0.02447784285556415
234,NETAJI,2019,BENGALI,adult,0.8537407448336832
234,NETAJI,2019,BENGALI,middle-aged,0.12178141231075257
234,NETAJI,2019,BENGALI,old,0.0
235,NETAJI,2019,BENGALI,young,0.058372874654013446
235,NETAJI,2019,BENGALI,adult,0.8616053776196125
235,NETAJI,2019,BENGALI,middle-aged,0.08002174772637406
235,NETAJI,2019,BENGALI,old,0.0
236,NETAJI,2019,BENGALI,young,0.0315395324276319
236,NETAJI,2019,BENGALI,adult,0.7964572032067592
236,NETAJI,2019,BENGALI,middle-aged,0.17200326436560895
236,NETAJI,2019,BENGALI,old,0.0
237,KRISHNAKOLI,2019,BENGALI,young,0.04551601921372942
237,KRISHNAKOLI,2019,BENGALI,adult,0.7022338292216574
237,KRISHNAKOLI,2019,BENGALI,middle-aged,0.25225015156461317
237,KRISHNAKOLI,2019,BENGALI,old,0.0
238,KRISHNAKOLI,2019,BENGALI,young,0.04847161572052402
238,KRISHNAKOLI,2019,BENGALI,adult,0.7499272197962155
238,KRISHNAKOLI,2019,BENGALI,middle-aged,0.20087336244541484
238,KRISHNAKOLI,2019,BENGALI,old,0.000727802037845706
239,KRISHNAKOLI,2019,BENGALI,young,0.01164931945556445
239,KRISHNAKOLI,2019,BENGALI,adult,0.7303843074459567
239,KRISHNAKOLI,2019,BENGALI,middle-aged,0.25492393915132106
239,KRISHNAKOLI,2019,BENGALI,old,0.003042433947157726
240,KRISHNAKOLI,2019,BENGALI,young,0.020820009948127622
240,KRISHNAKOLI,2019,BENGALI,adult,0.751900802956015
240,KRISHNAKOLI,2019,BENGALI,middle-aged,0.22180771690471116
240,KRISHNAKOLI,2019,BENGALI,old,0.005471470191146167
241,NOJOR,2019,BENGALI,young,0.07289746823164225
241,NOJOR,2019,BENGALI,adult,0.856048113299059
241,NOJOR,2019,BENGALI,middle-aged,0.07105441846929868
241,NOJOR,2019,BENGALI,old,0.0
242,NOJOR,2019,BENGALI,young,0.020753302726506138
242,NOJOR,2019,BENGALI,adult,0.9517005527967769
242,NOJOR,2019,BENGALI,middle-aged,0.02754614447671695
242,NOJOR,2019,BENGALI,old,0.0
243,NOJOR,2019,BENGALI,young,0.060916102628679365
243,NOJOR,2019,BENGALI,adult,0.9351487486226979
243,NOJOR,2019,BENGALI,middle-aged,0.003935148748622698
243,NOJOR,2019,BENGALI,old,0.0
244,NOJOR,2019,BENGALI,young,0.09522487506940588
244,NOJOR,2019,BENGALI,adult,0.8768739589117157
244,NOJOR,2019,BENGALI,middle-aged,0.0279011660188784
244,NOJOR,2019,BENGALI,old,0.0
245,NOJOR,2019,BENGALI,young,0.05032714192688145
245,NOJOR,2019,BENGALI,adult,0.8688641508263822
245,NOJOR,2019,BENGALI,middle-aged,0.08080870724673633
245,NOJOR,2019,BENGALI,old,0.0
246,APARAJITA APU,2020,BENGALI,young,0.021713185755534166
246,APARAJITA APU,2020,BENGALI,adult,0.751953801732435
246,APARAJITA APU,2020,BENGALI,middle-aged,0.2259480269489894
246,APARAJITA APU,2020,BENGALI,old,0.00038498556304138594
247,APARAJITA APU,2020,BENGALI,young,0.007274461868701926
247,APARAJITA APU,2020,BENGALI,adult,0.9064456502295629
247,APARAJITA APU,2020,BENGALI,middle-aged,0.08627988790173514
247,APARAJITA APU,2020,BENGALI,old,0.0
248,APARAJITA APU,2020,BENGALI,young,0.030843013023583245
248,APARAJITA APU,2020,BENGALI,adult,0.8335093277015135
248,APARAJITA APU,2020,BENGALI,middle-aged,0.13564765927490322
248,APARAJITA APU,2020,BENGALI,old,0.0
249,APARAJITA APU,2020,BENGALI,young,0.015787335306750246
249,APARAJITA APU,2020,BENGALI,adult,0.7188461315224332
249,APARAJITA APU,2020,BENGALI,middle-aged,0.2580532822566603
249,APARAJITA APU,2020,BENGALI,old,0.007313250914156365
250,APARAJITA APU,2020,BENGALI,young,0.017036379769299025
250,APARAJITA APU,2020,BENGALI,adult,0.7303756285122744
250,APARAJITA APU,2020,BENGALI,middle-aged,0.2525879917184265
250,APARAJITA APU,2020,BENGALI,old,0.0
251,JIBON SATHI,2020,BENGALI,young,0.012295081967213115
251,JIBON SATHI,2020,BENGALI,adult,0.7577073648152679
251,JIBON SATHI,2020,BENGALI,middle-aged,0.22999755321751897
251,JIBON SATHI,2020,BENGALI,old,0.0
252,JIBON SATHI,2020,BENGALI,young,0.03014813269351137
252,JIBON SATHI,2020,BENGALI,adult,0.8072188608387232
252,JIBON SATHI,2020,BENGALI,middle-aged,0.1626330064677655
252,JIBON SATHI,2020,BENGALI,old,0.0
253,JIBON SATHI,2020,BENGALI,young,0.020111278544105715
253,JIBON SATHI,2020,BENGALI,adult,0.8354004868436304
253,JIBON SATHI,2020,BENGALI,middle-aged,0.14448823461226382
253,JIBON SATHI,2020,BENGALI,old,0.0
254,JIBON SATHI,2020,BENGALI,young,0.006166324093105939
254,JIBON SATHI,2020,BENGALI,adult,0.7852341536581301
254,JIBON SATHI,2020,BENGALI,middle-aged,0.12460418865618576
254,JIBON SATHI,2020,BENGALI,old,0.08399533359257819
255,JIBON SATHI,2020,BENGALI,young,0.03428536629925096
255,JIBON SATHI,2020,BENGALI,adult,0.7068997016016076
255,JIBON SATHI,2020,BENGALI,middle-aged,0.2543694050301443
255,JIBON SATHI,2020,BENGALI,old,0.004445527068997016
256,BAGH BANDI KHELA,2020,BENGALI,young,0.010196150153170866
256,BAGH BANDI KHELA,2020,BENGALI,adult,0.7610077271272461
256,BAGH BANDI KHELA,2020,BENGALI,middle-aged,0.20127108957066436
256,BAGH BANDI KHELA,2020,BENGALI,old,0.02752503314891866
257,BAGH BANDI KHELA,2020,BENGALI,young,0.011352099676972774
257,BAGH BANDI KHELA,2020,BENGALI,adult,0.862528841716659
257,BAGH BANDI KHELA,2020,BENGALI,middle-aged,0.11656668204891556
257,BAGH BANDI KHELA,2020,BENGALI,old,0.0095523765574527
258,BAGH BANDI KHELA,2020,BENGALI,young,0.021212472470151848
258,BAGH BANDI KHELA,2020,BENGALI,adult,0.7080483752559793
258,BAGH BANDI KHELA,2020,BENGALI,middle-aged,0.2695027240060276
258,BAGH BANDI KHELA,2020,BENGALI,old,0.0012364282678412736
259,BAGH BANDI KHELA,2020,BENGALI,young,0.00899165061014772
259,BAGH BANDI KHELA,2020,BENGALI,adult,0.7498394348105331
259,BAGH BANDI KHELA,2020,BENGALI,middle-aged,0.23458574181117534
259,BAGH BANDI KHELA,2020,BENGALI,old,0.006583172768143866
260,KHELAGHOR,2020,BENGALI,young,0.014208787727951491
260,KHELAGHOR,2020,BENGALI,adult,0.7046925200235304
260,KHELAGHOR,2020,BENGALI,middle-aged,0.2806461830852075
260,KHELAGHOR,2020,BENGALI,old,0.00045250916331055705
261,KHELAGHOR,2020,BENGALI,young,0.010385338345864662
261,KHELAGHOR,2020,BENGALI,adult,0.6473684210526316
261,KHELAGHOR,2020,BENGALI,middle-aged,0.3410714285714286
261,KHELAGHOR,2020,BENGALI,old,0.001174812030075188
262,KHELAGHOR,2020,BENGALI,young,0.0202883075280299
262,KHELAGHOR,2020,BENGALI,adult,0.7462837553039031
262,KHELAGHOR,2020,BENGALI,middle-aged,0.2315452271897041
262,KHELAGHOR,2020,BENGALI,old,0.0018827099783628853
263,KHELAGHOR,2020,BENGALI,young,0.015694696844539897
263,KHELAGHOR,2020,BENGALI,adult,0.6209730712043615
263,KHELAGHOR,2020,BENGALI,middle-aged,0.3559805055344457
263,KHELAGHOR,2020,BENGALI,old,0.007351726416652899
264,KHELAGHOR,2020,BENGALI,young,0.007345020076388209
264,KHELAGHOR,2020,BENGALI,adult,0.6840172363137793
264,KHELAGHOR,2020,BENGALI,middle-aged,0.30863774360983254
264,KHELAGHOR,2020,BENGALI,old,0.0
265,JAMUNA DHAKI,2020,BENGALI,young,0.005019351717464925
265,JAMUNA DHAKI,2020,BENGALI,adult,0.6612844702467344
265,JAMUNA DHAKI,2020,BENGALI,middle-aged,0.27425012094823414
265,JAMUNA DHAKI,2020,BENGALI,old,0.05944605708756652
266,JAMUNA DHAKI,2020,BENGALI,young,0.006000539374325782
266,JAMUNA DHAKI,2020,BENGALI,adult,0.6964670981661273
266,JAMUNA DHAKI,2020,BENGALI,middle-aged,0.2789239482200647
266,JAMUNA DHAKI,2020,BENGALI,old,0.0186084142394822
267,JAMUNA DHAKI,2020,BENGALI,young,0.010705822613405552
267,JAMUNA DHAKI,2020,BENGALI,adult,0.6402335815842924
267,JAMUNA DHAKI,2020,BENGALI,middle-aged,0.29942450914014895
267,JAMUNA DHAKI,2020,BENGALI,old,0.049636086662153016
268,KORI KHELA,2021,BENGALI,young,0.2949655505862444
268,KORI KHELA,2021,BENGALI,adult,0.6542064547322616
268,KORI KHELA,2021,BENGALI,middle-aged,0.050827994681494015
268,KORI KHELA,2021,BENGALI,old,0.0
269,KORI KHELA,2021,BENGALI,young,0.08233997106042858
269,KORI KHELA,2021,BENGALI,adult,0.7848825191207882
269,KORI KHELA,2021,BENGALI,middle-aged,0.13277750981878317
269,KORI KHELA,2021,BENGALI,old,0.0
270,KORI KHELA,2021,BENGALI,young,0.0
270,KORI KHELA,2021,BENGALI,adult,0.9522912743251726
270,KORI KHELA,2021,BENGALI,middle-aged,0.04770872567482737
270,KORI KHELA,2021,BENGALI,old,0.0
271,KORI KHELA,2021,BENGALI,young,0.2167869238698277
271,KORI KHELA,2021,BENGALI,adult,0.6534825504343985
271,KORI KHELA,2021,BENGALI,middle-aged,0.12943601825946105
271,KORI KHELA,2021,BENGALI,old,0.0002945074363127669
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,young,0.04588700234192038
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,adult,0.8910275175644028
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,middle-aged,0.06308548009367682
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,old,0.0
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,young,0.016555008028348375
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,adult,0.8031670450141188
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,middle-aged,0.1802779469575328
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,old,0.0
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,young,0.029115904772549456
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,adult,0.8669945233039007
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,middle-aged,0.10333072538280988
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,old,0.0005588465407399128
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,young,0.0042947420087121905
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,adult,0.8852690349101172
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,middle-aged,0.10859561936315111
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,old,0.0018406037180195105
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,young,0.043553131950922
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,adult,0.904104183109708
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,middle-aged,0.05234268493937002
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,old,0.0
277,MITHAI,2021,BENGALI,young,0.0399170938431075
277,MITHAI,2021,BENGALI,adult,0.7445639099135777
277,MITHAI,2021,BENGALI,middle-aged,0.18446619908581158
277,MITHAI,2021,BENGALI,old,0.03105279715750319
278,MITHAI,2021,BENGALI,young,0.016062255616039255
278,MITHAI,2021,BENGALI,adult,0.7704899179636586
278,MITHAI,2021,BENGALI,middle-aged,0.1313731503488461
278,MITHAI,2021,BENGALI,old,0.08207467607145595
279,MITHAI,2021,BENGALI,young,0.027282990466633215
279,MITHAI,2021,BENGALI,adult,0.7993916206723533
279,MITHAI,2021,BENGALI,middle-aged,0.14212242849974913
279,MITHAI,2021,BENGALI,old,0.031202960361264426
280,MITHAI,2021,BENGALI,young,0.011327779165058682
280,MITHAI,2021,BENGALI,adult,0.8996617556922658
280,MITHAI,2021,BENGALI,middle-aged,0.07788699461987242
280,MITHAI,2021,BENGALI,old,0.011123470522803115
281,MITHAI,2021,BENGALI,young,0.04364540352136139
281,MITHAI,2021,BENGALI,adult,0.9070452856300777
281,MITHAI,2021,BENGALI,middle-aged,0.04930931084856096
281,MITHAI,2021,BENGALI,old,0.0
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,young,0.007745387973524856
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,adult,0.6894803548795945
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,middle-aged,0.04175468243909308
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,old,0.26101957470778764
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,young,0.012447848984337597
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,adult,0.7714246631557349
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,middle-aged,0.07988509677860611
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,old,0.13624239108132138
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,young,0.007061345438496942
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,adult,0.8064434777126285
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,middle-aged,0.1583758905491457
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,old,0.028119286299728895
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,young,0.005445479595853562
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,adult,0.797729956698596
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,middle-aged,0.0629182521978743
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,old,0.13390631150767615
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,young,0.020150814270325074
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,adult,0.7290412521386478
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,middle-aged,0.04682846460934035
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,old,0.20397946898168684
287,SARBOJAYA,2021,BENGALI,young,0.005437469105289174
287,SARBOJAYA,2021,BENGALI,adult,0.4992036030098314
287,SARBOJAYA,2021,BENGALI,middle-aged,0.49041577415279836
287,SARBOJAYA,2021,BENGALI,old,0.004943153732081068
288,SARBOJAYA,2021,BENGALI,young,0.012741701128870013
288,SARBOJAYA,2021,BENGALI,adult,0.5860623672739466
288,SARBOJAYA,2021,BENGALI,middle-aged,0.38348049625572816
288,SARBOJAYA,2021,BENGALI,old,0.017715435341455237
289,SARBOJAYA,2021,BENGALI,young,0.006872488898287165
289,SARBOJAYA,2021,BENGALI,adult,0.43714315923028124
289,SARBOJAYA,2021,BENGALI,middle-aged,0.5334637344047367
289,SARBOJAYA,2021,BENGALI,old,0.022520617466694863
290,SARBOJAYA,2021,BENGALI,young,0.0005608210420054961
290,SARBOJAYA,2021,BENGALI,adult,0.6604228590656721
290,SARBOJAYA,2021,BENGALI,middle-aged,0.3229207559867646
290,SARBOJAYA,2021,BENGALI,old,0.016095563905557737
291,SARBOJAYA,2021,BENGALI,young,0.013037331797476308
291,SARBOJAYA,2021,BENGALI,adult,0.7640714173516938
291,SARBOJAYA,2021,BENGALI,middle-aged,0.2228912508508299
291,SARBOJAYA,2021,BENGALI,old,0.0
292,RANGIYE DIYE JAO,2021,BENGALI,young,0.031526001029743754
292,RANGIYE DIYE JAO,2021,BENGALI,adult,0.7360687551982257
292,RANGIYE DIYE JAO,2021,BENGALI,middle-aged,0.22491979880391302
292,RANGIYE DIYE JAO,2021,BENGALI,old,0.00748544496811755
293,RANGIYE DIYE JAO,2021,BENGALI,young,0.07032952519315855
293,RANGIYE DIYE JAO,2021,BENGALI,adult,0.7081159611701776
293,RANGIYE DIYE JAO,2021,BENGALI,middle-aged,0.2210922538466618
293,RANGIYE DIYE JAO,2021,BENGALI,old,0.0004622597900019811
294,RANGIYE DIYE JAO,2021,BENGALI,young,0.050600084433990715
294,RANGIYE DIYE JAO,2021,BENGALI,adult,0.7696158253422593
294,RANGIYE DIYE JAO,2021,BENGALI,middle-aged,0.17978409022375008
294,RANGIYE DIYE JAO,2021,BENGALI,old,0.0
295,RANGIYE DIYE JAO,2021,BENGALI,young,0.05556650246305419
295,RANGIYE DIYE JAO,2021,BENGALI,adult,0.7678817733990148
295,RANGIYE DIYE JAO,2021,BENGALI,middle-aged,0.17628899835796388
295,RANGIYE DIYE JAO,2021,BENGALI,old,0.0002627257799671593
296,RANGIYE DIYE JAO,2021,BENGALI,young,0.11316277345198368
296,RANGIYE DIYE JAO,2021,BENGALI,adult,0.7948832035595106
296,RANGIYE DIYE JAO,2021,BENGALI,middle-aged,0.0918057100482017
296,RANGIYE DIYE JAO,2021,BENGALI,old,0.00014831294030404152
297,MON PHAGUN,2021,BENGALI,young,0.007876385892740681
297,MON PHAGUN,2021,BENGALI,adult,0.7475543069282095
297,MON PHAGUN,2021,BENGALI,middle-aged,0.24196056790247328
297,MON PHAGUN,2021,BENGALI,old,0.0026087392765765313
298,MON PHAGUN,2021,BENGALI,young,0.004261468909805084
298,MON PHAGUN,2021,BENGALI,adult,0.8307640999036537
298,MON PHAGUN,2021,BENGALI,middle-aged,0.16175053731564515
298,MON PHAGUN,2021,BENGALI,old,0.00322389387089602
299,MON PHAGUN,2021,BENGALI,young,0.004603244191144235
299,MON PHAGUN,2021,BENGALI,adult,0.718456817185445
299,MON PHAGUN,2021,BENGALI,middle-aged,0.276106970626918
299,MON PHAGUN,2021,BENGALI,old,0.0008329679964927663
300,MON PHAGUN,2021,BENGALI,young,0.005305453694312241
300,MON PHAGUN,2021,BENGALI,adult,0.8340485292970273
300,MON PHAGUN,2021,BENGALI,middle-aged,0.15994382460794257
300,MON PHAGUN,2021,BENGALI,old,0.0007021924007177966
301,MON PHAGUN,2021,BENGALI,young,0.009321549487754474
301,MON PHAGUN,2021,BENGALI,adult,0.8102273226926967
301,MON PHAGUN,2021,BENGALI,middle-aged,0.17561447478344985
301,MON PHAGUN,2021,BENGALI,old,0.004836653036099019
302,UMA,2021,BENGALI,young,0.08306035618810949
302,UMA,2021,BENGALI,adult,0.8239015023155992
302,UMA,2021,BENGALI,middle-aged,0.06645581535449377
302,UMA,2021,BENGALI,old,0.026582326141797508
303,UMA,2021,BENGALI,young,0.24755455229495862
303,UMA,2021,BENGALI,adult,0.6817155756207675
303,UMA,2021,BENGALI,middle-aged,0.07072987208427389
303,UMA,2021,BENGALI,old,0.0
304,UMA,2021,BENGALI,young,0.028266993263931416
304,UMA,2021,BENGALI,adult,0.8965339865278629
304,UMA,2021,BENGALI,middle-aged,0.07319044703000613
304,UMA,2021,BENGALI,old,0.0020085731781996326
305,UMA,2021,BENGALI,young,0.05796091413305456
305,UMA,2021,BENGALI,adult,0.8217614774806168
305,UMA,2021,BENGALI,middle-aged,0.11963876063536312
305,UMA,2021,BENGALI,old,0.0006388477509655313
306,UMA,2021,BENGALI,young,0.2864441416893733
306,UMA,2021,BENGALI,adult,0.44431198910081743
306,UMA,2021,BENGALI,middle-aged,0.2657527247956403
306,UMA,2021,BENGALI,old,0.0034911444141689373
307,DHULOKONA,2022,BENGALI,young,0.009826704734081402
307,DHULOKONA,2022,BENGALI,adult,0.7374676316313657
307,DHULOKONA,2022,BENGALI,middle-aged,0.25137773056237966
307,DHULOKONA,2022,BENGALI,old,0.0013279330721731625
308,DHULOKONA,2022,BENGALI,young,0.07136443630355924
308,DHULOKONA,2022,BENGALI,adult,0.7671227956757534
308,DHULOKONA,2022,BENGALI,middle-aged,0.16018388823043495
308,DHULOKONA,2022,BENGALI,old,0.0013288797902524872
309,DHULOKONA,2022,BENGALI,young,0.03618370582519306
309,DHULOKONA,2022,BENGALI,adult,0.8400245486626093
309,DHULOKONA,2022,BENGALI,middle-aged,0.12131130772771442
309,DHULOKONA,2022,BENGALI,old,0.0024804377844831996
310,DHULOKONA,2022,BENGALI,young,0.010907835692095271
310,DHULOKONA,2022,BENGALI,adult,0.7190887124611667
310,DHULOKONA,2022,BENGALI,middle-aged,0.2695201933034173
310,DHULOKONA,2022,BENGALI,old,0.00048325854332067656
311,DHULOKONA,2022,BENGALI,young,0.03605167747536128
311,DHULOKONA,2022,BENGALI,adult,0.6103763468314354
311,DHULOKONA,2022,BENGALI,middle-aged,0.3522953582188633
311,DHULOKONA,2022,BENGALI,old,0.0012766174743399888
312,DHULOKONA,2022,BENGALI,young,0.003787635616614239
312,DHULOKONA,2022,BENGALI,adult,0.7880849971111253
312,DHULOKONA,2022,BENGALI,middle-aged,0.2081273672722604
312,DHULOKONA,2022,BENGALI,old,0.0
313,DHULOKONA,2022,BENGALI,young,0.0001528350909368791
313,DHULOKONA,2022,BENGALI,adult,0.9111263946202048
313,DHULOKONA,2022,BENGALI,middle-aged,0.08872077028885832
313,DHULOKONA,2022,BENGALI,old,0.0
314,DHULOKONA,2022,BENGALI,young,0.012650068487631939
314,DHULOKONA,2022,BENGALI,adult,0.6250100717105793
314,DHULOKONA,2022,BENGALI,middle-aged,0.30287648054145516
314,DHULOKONA,2022,BENGALI,old,0.05946337926033358
315,DHULOKONA,2022,BENGALI,young,0.025124313007066214
315,DHULOKONA,2022,BENGALI,adult,0.6771787490185815
315,DHULOKONA,2022,BENGALI,middle-aged,0.29632295210677834
315,DHULOKONA,2022,BENGALI,old,0.0013739858675739336
316,DHULOKONA,2022,BENGALI,young,0.031446540880503145
316,DHULOKONA,2022,BENGALI,adult,0.6593203319063474
316,DHULOKONA,2022,BENGALI,middle-aged,0.3047936155594313
316,DHULOKONA,2022,BENGALI,old,0.004439511653718091
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,young,0.035582530048792096
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,adult,0.7764687214883573
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,middle-aged,0.18759173311119046
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,old,0.0003570153516601214
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,young,0.023098341982027593
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,adult,0.7283888115428426
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,middle-aged,0.24851284647512972
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,old,0.0
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,young,0.012897334931233236
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,adult,0.6647263596416139
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,middle-aged,0.2049306625577812
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,old,0.11744564286937169
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,young,0.016113438607798906
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,adult,0.8604576216564614
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,middle-aged,0.06194005800837899
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,old,0.06148888172736062
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,young,0.01975591151792525
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,adult,0.7364607170099161
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,middle-aged,0.14607170099160946
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,old,0.0977116704805492
322,AALTA PHORING,2022,BENGALI,young,0.02956944211760764
322,AALTA PHORING,2022,BENGALI,adult,0.8838163846540459
322,AALTA PHORING,2022,BENGALI,middle-aged,0.08493885072876528
322,AALTA PHORING,2022,BENGALI,old,0.0016753224995811693
323,AALTA PHORING,2022,BENGALI,young,0.06431385159578744
323,AALTA PHORING,2022,BENGALI,adult,0.8663075809952568
323,AALTA PHORING,2022,BENGALI,middle-aged,0.0691373904654715
323,AALTA PHORING,2022,BENGALI,old,0.0002411769434842029
324,AALTA PHORING,2022,BENGALI,young,0.03592009220130619
324,AALTA PHORING,2022,BENGALI,adult,0.7931233192470226
324,AALTA PHORING,2022,BENGALI,middle-aged,0.17076450249711872
324,AALTA PHORING,2022,BENGALI,old,0.0001920860545524395
325,AALTA PHORING,2022,BENGALI,young,0.09542533806463988
325,AALTA PHORING,2022,BENGALI,adult,0.8352833988683226
325,AALTA PHORING,2022,BENGALI,middle-aged,0.06919535820466098
325,AALTA PHORING,2022,BENGALI,old,9.59048623765225e-05
326,AALTA PHORING,2022,BENGALI,young,0.0283598667160311
326,AALTA PHORING,2022,BENGALI,adult,0.8604961125509071
326,AALTA PHORING,2022,BENGALI,middle-aged,0.11114402073306183
326,AALTA PHORING,2022,BENGALI,old,0.0
327,AALTA PHORING,2022,BENGALI,young,0.034322033898305085
327,AALTA PHORING,2022,BENGALI,adult,0.8461864406779661
327,AALTA PHORING,2022,BENGALI,middle-aged,0.11915254237288135
327,AALTA PHORING,2022,BENGALI,old,0.00033898305084745765
328,AALTA PHORING,2022,BENGALI,young,0.14428260121573575
328,AALTA PHORING,2022,BENGALI,adult,0.848721183621975
328,AALTA PHORING,2022,BENGALI,middle-aged,0.006996215162289253
328,AALTA PHORING,2022,BENGALI,old,0.0
329,AALTA PHORING,2022,BENGALI,young,0.0562986917536381
329,AALTA PHORING,2022,BENGALI,adult,0.94076142878142
329,AALTA PHORING,2022,BENGALI,middle-aged,0.0029398794649419372
329,AALTA PHORING,2022,BENGALI,old,0.0
330,AALTA PHORING,2022,BENGALI,young,0.03537101114955786
330,AALTA PHORING,2022,BENGALI,adult,0.5742663078303216
330,AALTA PHORING,2022,BENGALI,middle-aged,0.39036268102012045
330,AALTA PHORING,2022,BENGALI,old,0.0
331,AALTA PHORING,2022,BENGALI,young,0.07925055277551496
331,AALTA PHORING,2022,BENGALI,adult,0.664319795182125
331,AALTA PHORING,2022,BENGALI,middle-aged,0.1621668800186198
331,AALTA PHORING,2022,BENGALI,old,0.09426277202374025
332,BANGLA MEDIUM,2022,BENGALI,young,0.019301293186643507
332,BANGLA MEDIUM,2022,BENGALI,adult,0.9260760470951553
332,BANGLA MEDIUM,2022,BENGALI,middle-aged,0.05346458212700251
332,BANGLA MEDIUM,2022,BENGALI,old,0.0011580775911986102
333,BANGLA MEDIUM,2022,BENGALI,young,0.0043552857331397654
333,BANGLA MEDIUM,2022,BENGALI,adult,0.7485812326778408
