video-id,name,year,lang,gender,screentime
202,BOKUL KOTHA,2018,BENGALI,male,0.7333166886614118
202,BOKUL KOTHA,2018,BENGALI,female,0.2666833113385883
203,BOKUL KOTHA,2018,BENGALI,male,0.46805555555555556
203,BOKUL KOTHA,2018,BENGALI,female,0.5319444444444444
204,BOKUL KOTHA,2018,BENGALI,male,0.5032749234433481
204,BOKUL KOTHA,2018,BENGALI,female,0.49672507655665193
205,ANDARMAHAL,2018,BENGALI,male,0.20941678287261095
205,ANDARMAHAL,2018,BENGALI,female,0.7905832171273891
206,ANDARMAHAL,2018,BENGALI,male,0.3741496598639456
206,ANDARMAHAL,2018,BENGALI,female,0.6258503401360545
207,ANDARMAHAL,2018,BENGALI,male,0.4561022672455379
207,ANDARMAHAL,2018,BENGALI,female,0.5438977327544622
208,ANDARMAHAL,2018,BENGALI,male,0.3100165924373417
208,ANDARMAHAL,2018,BENGALI,female,0.6899834075626583
209,ANDARMAHAL,2018,BENGALI,male,0.3087348153045203
209,ANDARMAHAL,2018,BENGALI,female,0.6912651846954797
210,NAKSHI KANTHA,2018,BENGALI,male,0.2764007728401877
210,NAKSHI KANTHA,2018,BENGALI,female,0.7235992271598123
211,NAKSHI KANTHA,2018,BENGALI,male,0.4307190994593794
211,NAKSHI KANTHA,2018,BENGALI,female,0.5692809005406206
212,NAKSHI KANTHA,2018,BENGALI,male,0.31087792374239026
212,NAKSHI KANTHA,2018,BENGALI,female,0.6891220762576098
213,NAKSHI KANTHA,2018,BENGALI,male,0.3738171376362331
213,NAKSHI KANTHA,2018,BENGALI,female,0.6261828623637669
214,NAKSHI KANTHA,2018,BENGALI,male,0.3505468240747447
214,NAKSHI KANTHA,2018,BENGALI,female,0.6494531759252553
215,ALO CHHAYA,2019,BENGALI,male,0.36183970856102005
215,ALO CHHAYA,2019,BENGALI,female,0.63816029143898
216,ALO CHHAYA,2019,BENGALI,male,0.567916993977481
216,ALO CHHAYA,2019,BENGALI,female,0.432083006022519
217,ALO CHHAYA,2019,BENGALI,male,0.3994161630646318
217,ALO CHHAYA,2019,BENGALI,female,0.6005838369353682
218,ALO CHHAYA,2019,BENGALI,male,0.3095466434176112
218,ALO CHHAYA,2019,BENGALI,female,0.6904533565823888
219,TRINAYANI,2019,BENGALI,male,0.5064205068566168
219,TRINAYANI,2019,BENGALI,female,0.49357949314338323
220,TRINAYANI,2019,BENGALI,male,0.5389039883698882
220,TRINAYANI,2019,BENGALI,female,0.4610960116301119
221,TRINAYANI,2019,BENGALI,male,0.33310063365911285
221,TRINAYANI,2019,BENGALI,female,0.6668993663408871
222,TRINAYANI,2019,BENGALI,male,0.34525693059090595
222,TRINAYANI,2019,BENGALI,female,0.654743069409094
223,BOKUL KOTHA,2019,BENGALI,male,0.5437514279186657
223,BOKUL KOTHA,2019,BENGALI,female,0.45624857208133424
224,BOKUL KOTHA,2019,BENGALI,male,0.6148569516479839
224,BOKUL KOTHA,2019,BENGALI,female,0.38514304835201607
225,BOKUL KOTHA,2019,BENGALI,male,0.4882373803050006
225,BOKUL KOTHA,2019,BENGALI,female,0.5117626196949994
226,BOKUL KOTHA,2019,BENGALI,male,0.44992412746585736
226,BOKUL KOTHA,2019,BENGALI,female,0.5500758725341427
227,KI KORE BOLBO TOMAY,2019,BENGALI,male,0.33126576520696355
227,KI KORE BOLBO TOMAY,2019,BENGALI,female,0.6687342347930364
228,KI KORE BOLBO TOMAY,2019,BENGALI,male,0.303477910568014
228,KI KORE BOLBO TOMAY,2019,BENGALI,female,0.696522089431986
229,KI KORE BOLBO TOMAY,2019,BENGALI,male,0.29196822594880845
229,KI KORE BOLBO TOMAY,2019,BENGALI,female,0.7080317740511916
230,KI KORE BOLBO TOMAY,2019,BENGALI,male,0.2581248202473397
230,KI KORE BOLBO TOMAY,2019,BENGALI,female,0.7418751797526604
231,KI KORE BOLBO TOMAY,2019,BENGALI,male,0.2349657139389526
231,KI KORE BOLBO TOMAY,2019,BENGALI,female,0.7650342860610474
232,NETAJI,2019,BENGALI,male,0.6836800205444273
232,NETAJI,2019,BENGALI,female,0.31631997945557266
233,NETAJI,2019,BENGALI,male,0.565519462593172
233,NETAJI,2019,BENGALI,female,0.434480537406828
234,NETAJI,2019,BENGALI,male,0.44093269974582827
234,NETAJI,2019,BENGALI,female,0.5590673002541717
235,NETAJI,2019,BENGALI,male,0.38261170423092133
235,NETAJI,2019,BENGALI,female,0.6173882957690787
236,NETAJI,2019,BENGALI,male,0.4878786424079497
236,NETAJI,2019,BENGALI,female,0.5121213575920504
237,KRISHNAKOLI,2019,BENGALI,male,0.5411556218812666
237,KRISHNAKOLI,2019,BENGALI,female,0.4588443781187334
238,KRISHNAKOLI,2019,BENGALI,male,0.30611353711790396
238,KRISHNAKOLI,2019,BENGALI,female,0.6938864628820961
239,KRISHNAKOLI,2019,BENGALI,male,0.43250600480384305
239,KRISHNAKOLI,2019,BENGALI,female,0.567493995196157
240,KRISHNAKOLI,2019,BENGALI,male,0.43334754494421945
240,KRISHNAKOLI,2019,BENGALI,female,0.5666524550557805
241,NOJOR,2019,BENGALI,male,0.38670094092540497
241,NOJOR,2019,BENGALI,female,0.613299059074595
242,NOJOR,2019,BENGALI,male,0.43774009182048157
242,NOJOR,2019,BENGALI,female,0.5622599081795184
243,NOJOR,2019,BENGALI,male,0.2530300645364395
243,NOJOR,2019,BENGALI,female,0.7469699354635605
244,NOJOR,2019,BENGALI,male,0.27401443642420875
244,NOJOR,2019,BENGALI,female,0.7259855635757912
245,NOJOR,2019,BENGALI,male,0.47886756178486156
245,NOJOR,2019,BENGALI,female,0.5211324382151384
246,APARAJITA APU,2020,BENGALI,male,0.3157266602502406
246,APARAJITA APU,2020,BENGALI,female,0.6842733397497593
247,APARAJITA APU,2020,BENGALI,male,0.3512611054796971
247,APARAJITA APU,2020,BENGALI,female,0.6487388945203029
248,APARAJITA APU,2020,BENGALI,male,0.20243752199929602
248,APARAJITA APU,2020,BENGALI,female,0.797562478000704
249,APARAJITA APU,2020,BENGALI,male,0.3569562946195368
249,APARAJITA APU,2020,BENGALI,female,0.6430437053804632
250,APARAJITA APU,2020,BENGALI,male,0.4346643005028098
250,APARAJITA APU,2020,BENGALI,female,0.5653356994971902
251,JIBON SATHI,2020,BENGALI,male,0.5819672131147541
251,JIBON SATHI,2020,BENGALI,female,0.4180327868852459
252,JIBON SATHI,2020,BENGALI,male,0.3784686000417275
252,JIBON SATHI,2020,BENGALI,female,0.6215313999582724
253,JIBON SATHI,2020,BENGALI,male,0.4221050191259998
253,JIBON SATHI,2020,BENGALI,female,0.5778949808740003
254,JIBON SATHI,2020,BENGALI,male,0.488806177434587
254,JIBON SATHI,2020,BENGALI,female,0.511193822565413
255,JIBON SATHI,2020,BENGALI,male,0.4977772364655015
255,JIBON SATHI,2020,BENGALI,female,0.5022227635344985
256,BAGH BANDI KHELA,2020,BENGALI,male,0.39294042339170593
256,BAGH BANDI KHELA,2020,BENGALI,female,0.6070595766082941
257,BAGH BANDI KHELA,2020,BENGALI,male,0.4034148592524227
257,BAGH BANDI KHELA,2020,BENGALI,female,0.5965851407475773
258,BAGH BANDI KHELA,2020,BENGALI,male,0.4788454851049032
258,BAGH BANDI KHELA,2020,BENGALI,female,0.5211545148950968
259,BAGH BANDI KHELA,2020,BENGALI,male,0.4389049454078356
259,BAGH BANDI KHELA,2020,BENGALI,female,0.5610950545921645
260,KHELAGHOR,2020,BENGALI,male,0.339562876148242
260,KHELAGHOR,2020,BENGALI,female,0.660437123851758
261,KHELAGHOR,2020,BENGALI,male,0.5460526315789473
261,KHELAGHOR,2020,BENGALI,female,0.45394736842105265
262,KHELAGHOR,2020,BENGALI,male,0.6409924972602354
262,KHELAGHOR,2020,BENGALI,female,0.3590075027397645
263,KHELAGHOR,2020,BENGALI,male,0.5752932430199901
263,KHELAGHOR,2020,BENGALI,female,0.4247067569800099
264,KHELAGHOR,2020,BENGALI,male,0.5773185780041132
264,KHELAGHOR,2020,BENGALI,female,0.42268142199588676
265,JAMUNA DHAKI,2020,BENGALI,male,0.5065312046444121
265,JAMUNA DHAKI,2020,BENGALI,female,0.4934687953555878
266,JAMUNA DHAKI,2020,BENGALI,male,0.5174622437971953
266,JAMUNA DHAKI,2020,BENGALI,female,0.48253775620280476
267,JAMUNA DHAKI,2020,BENGALI,male,0.415834461746784
267,JAMUNA DHAKI,2020,BENGALI,female,0.5841655382532159
268,KORI KHELA,2021,BENGALI,male,0.41145896289133327
268,KORI KHELA,2021,BENGALI,female,0.5885410371086668
269,KORI KHELA,2021,BENGALI,male,0.32236615448218836
269,KORI KHELA,2021,BENGALI,female,0.6776338455178116
270,KORI KHELA,2021,BENGALI,male,0.5329566854990584
270,KORI KHELA,2021,BENGALI,female,0.4670433145009416
271,KORI KHELA,2021,BENGALI,male,0.28408187306729493
271,KORI KHELA,2021,BENGALI,female,0.7159181269327051
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,male,0.10392271662763466
272,APARAJITA APU (-MAHAPARVA),2021,BENGALI,female,0.8960772833723654
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,male,0.3930568628536626
273,APARAJITA APU (-MAHAPARVA),2021,BENGALI,female,0.6069431371463374
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,male,0.23365373868335754
274,APARAJITA APU (-MAHAPARVA),2021,BENGALI,female,0.7663462613166424
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,male,0.40346033498987666
275,APARAJITA APU (-MAHAPARVA),2021,BENGALI,female,0.5965396650101233
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,male,0.31549113869555856
276,APARAJITA APU (-MAHAPARVA),2021,BENGALI,female,0.6845088613044414
277,MITHAI,2021,BENGALI,male,0.4186205747913467
277,MITHAI,2021,BENGALI,female,0.5813794252086534
278,MITHAI,2021,BENGALI,male,0.7159395844514299
278,MITHAI,2021,BENGALI,female,0.2840604155485701
279,MITHAI,2021,BENGALI,male,0.5667335674862017
279,MITHAI,2021,BENGALI,female,0.4332664325137983
280,MITHAI,2021,BENGALI,male,0.47081791559782976
280,MITHAI,2021,BENGALI,female,0.5291820844021702
281,MITHAI,2021,BENGALI,male,0.4658499705271791
281,MITHAI,2021,BENGALI,female,0.534150029472821
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,male,0.3108012955921701
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,female,0.6891987044078299
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,male,0.13836262909513714
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,female,0.8616373709048629
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,male,0.29430679024021184
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,female,0.7056932097597881
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,male,0.1894108384726414
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,female,0.8105891615273586
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,male,0.32196945694189216
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,female,0.6780305430581078
287,SARBOJAYA,2021,BENGALI,male,0.5489097599824243
287,SARBOJAYA,2021,BENGALI,female,0.45109024001757564
288,SARBOJAYA,2021,BENGALI,male,0.3371521180283894
288,SARBOJAYA,2021,BENGALI,female,0.6628478819716106
289,SARBOJAYA,2021,BENGALI,male,0.3698984986255022
289,SARBOJAYA,2021,BENGALI,female,0.6301015013744978
290,SARBOJAYA,2021,BENGALI,male,0.4819696034995233
290,SARBOJAYA,2021,BENGALI,female,0.5180303965004767
291,SARBOJAYA,2021,BENGALI,male,0.6228598355934866
291,SARBOJAYA,2021,BENGALI,female,0.37714016440651343
292,RANGIYE DIYE JAO,2021,BENGALI,male,0.5184759792467029
292,RANGIYE DIYE JAO,2021,BENGALI,female,0.48152402075329714
293,RANGIYE DIYE JAO,2021,BENGALI,male,0.2988179356798521
293,RANGIYE DIYE JAO,2021,BENGALI,female,0.701182064320148
294,RANGIYE DIYE JAO,2021,BENGALI,male,0.583800735781919
294,RANGIYE DIYE JAO,2021,BENGALI,female,0.41619926421808096
295,RANGIYE DIYE JAO,2021,BENGALI,male,0.36919540229885056
295,RANGIYE DIYE JAO,2021,BENGALI,female,0.6308045977011494
296,RANGIYE DIYE JAO,2021,BENGALI,male,0.3425287356321839
296,RANGIYE DIYE JAO,2021,BENGALI,female,0.6574712643678161
297,MON PHAGUN,2021,BENGALI,male,0.4175487884412783
297,MON PHAGUN,2021,BENGALI,female,0.5824512115587217
298,MON PHAGUN,2021,BENGALI,male,0.5292744385977914
298,MON PHAGUN,2021,BENGALI,female,0.47072556140220856
299,MON PHAGUN,2021,BENGALI,male,0.4736519070583078
299,MON PHAGUN,2021,BENGALI,female,0.5263480929416923
300,MON PHAGUN,2021,BENGALI,male,0.3459858001092299
300,MON PHAGUN,2021,BENGALI,female,0.65401419989077
301,MON PHAGUN,2021,BENGALI,male,0.48731477817350394
301,MON PHAGUN,2021,BENGALI,female,0.5126852218264961
302,UMA,2021,BENGALI,male,0.15742309574908694
302,UMA,2021,BENGALI,female,0.842576904250913
303,UMA,2021,BENGALI,male,0.7009029345372461
303,UMA,2021,BENGALI,female,0.29909706546275394
304,UMA,2021,BENGALI,male,0.2788242498469075
304,UMA,2021,BENGALI,female,0.7211757501530924
305,UMA,2021,BENGALI,male,0.1719371606121323
305,UMA,2021,BENGALI,female,0.8280628393878677
306,UMA,2021,BENGALI,male,0.5882152588555858
306,UMA,2021,BENGALI,female,0.41178474114441416
307,DHULOKONA,2022,BENGALI,male,0.31744240090299447
307,DHULOKONA,2022,BENGALI,female,0.6825575990970055
308,DHULOKONA,2022,BENGALI,male,0.2817225155335273
308,DHULOKONA,2022,BENGALI,female,0.7182774844664728
309,DHULOKONA,2022,BENGALI,male,0.3452155679435381
309,DHULOKONA,2022,BENGALI,female,0.654784432056462
310,DHULOKONA,2022,BENGALI,male,0.5150845702450811
310,DHULOKONA,2022,BENGALI,female,0.48491542975491886
311,DHULOKONA,2022,BENGALI,male,0.6921819945871419
311,DHULOKONA,2022,BENGALI,female,0.3078180054128581
312,DHULOKONA,2022,BENGALI,male,0.4251781472684085
312,DHULOKONA,2022,BENGALI,female,0.5748218527315915
313,DHULOKONA,2022,BENGALI,male,0.3865963625248357
313,DHULOKONA,2022,BENGALI,female,0.6134036374751642
314,DHULOKONA,2022,BENGALI,male,0.23938441704939167
314,DHULOKONA,2022,BENGALI,female,0.7606155829506084
315,DHULOKONA,2022,BENGALI,male,0.550575765506412
315,DHULOKONA,2022,BENGALI,female,0.4494242344935881
316,DHULOKONA,2022,BENGALI,male,0.38317213677924
316,DHULOKONA,2022,BENGALI,female,0.61682786322076
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,male,0.45860605339362925
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,female,0.5413939466063707
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,male,0.2731299835463865
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,female,0.7268700164536135
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,male,0.30913656337385154
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,female,0.6908634366261485
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,male,0.21991621011923945
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,female,0.7800837898807605
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,male,0.2740655987795576
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,female,0.7259344012204424
322,AALTA PHORING,2022,BENGALI,male,0.38616183615345956
322,AALTA PHORING,2022,BENGALI,female,0.6138381638465404
323,AALTA PHORING,2022,BENGALI,male,0.3390143902242946
323,AALTA PHORING,2022,BENGALI,female,0.6609856097757054
324,AALTA PHORING,2022,BENGALI,male,0.3869893712383148
324,AALTA PHORING,2022,BENGALI,female,0.6130106287616852
325,AALTA PHORING,2022,BENGALI,male,0.2517982161695598
325,AALTA PHORING,2022,BENGALI,female,0.7482017838304402
326,AALTA PHORING,2022,BENGALI,male,0.3795631247686042
326,AALTA PHORING,2022,BENGALI,female,0.6204368752313958
327,AALTA PHORING,2022,BENGALI,male,0.4380508474576271
327,AALTA PHORING,2022,BENGALI,female,0.5619491525423729
328,AALTA PHORING,2022,BENGALI,male,0.191478380548228
328,AALTA PHORING,2022,BENGALI,female,0.808521619451772
329,AALTA PHORING,2022,BENGALI,male,0.49037189475231513
329,AALTA PHORING,2022,BENGALI,female,0.5096281052476849
330,AALTA PHORING,2022,BENGALI,male,0.608483916442394
330,AALTA PHORING,2022,BENGALI,female,0.39151608355760603
331,AALTA PHORING,2022,BENGALI,male,0.40631909693936924
331,AALTA PHORING,2022,BENGALI,female,0.5936809030606307
332,BANGLA MEDIUM,2022,BENGALI,male,0.400598340088786
332,BANGLA MEDIUM,2022,BENGALI,female,0.5994016599112141
333,BANGLA MEDIUM,2022,BENGALI,male,0.27491091461000394
333,BANGLA MEDIUM,2022,BENGALI,female,0.7250890853899961
334,BANGLA MEDIUM,2022,BENGALI,male,0.34614795527645886
334,BANGLA MEDIUM,2022,BENGALI,female,0.6538520447235411
335,BANGLA MEDIUM,2022,BENGALI,male,0.2839173405211141
335,BANGLA MEDIUM,2022,BENGALI,female,0.7160826594788859
336,BANGLA MEDIUM,2022,BENGALI,male,0.38329466357308584
336,BANGLA MEDIUM,2022,BENGALI,female,0.6167053364269142
337,BANGLA MEDIUM,2022,BENGALI,male,0.26357729557435333
337,BANGLA MEDIUM,2022,BENGALI,female,0.7364227044256467
338,BANGLA MEDIUM,2022,BENGALI,male,0.5336271115307942
338,BANGLA MEDIUM,2022,BENGALI,female,0.46637288846920577
339,BANGLA MEDIUM,2022,BENGALI,male,0.3759045570115392
339,BANGLA MEDIUM,2022,BENGALI,female,0.6240954429884608
340,BANGLA MEDIUM,2022,BENGALI,male,0.2521306032097399
340,BANGLA MEDIUM,2022,BENGALI,female,0.7478693967902601
341,BANGLA MEDIUM,2022,BENGALI,male,0.3485651771438189
341,BANGLA MEDIUM,2022,BENGALI,female,0.6514348228561812
342,MITHAI,2022,BENGALI,male,0.46357981444918583
342,MITHAI,2022,BENGALI,female,0.5364201855508142
343,MITHAI,2022,BENGALI,male,0.3779686247566701
343,MITHAI,2022,BENGALI,female,0.6220313752433299
344,MITHAI,2022,BENGALI,male,0.5090210943461245
344,MITHAI,2022,BENGALI,female,0.4909789056538755
345,MITHAI,2022,BENGALI,male,0.4560295790671217
345,MITHAI,2022,BENGALI,female,0.5439704209328783
346,MITHAI,2022,BENGALI,male,0.6201901582665196
346,MITHAI,2022,BENGALI,female,0.37980984173348037
347,LAALKUTHI,2022,BENGALI,male,0.283983451536643
347,LAALKUTHI,2022,BENGALI,female,0.7160165484633569
348,LAALKUTHI,2022,BENGALI,male,0.2581495066384254
348,LAALKUTHI,2022,BENGALI,female,0.7418504933615746
349,LAALKUTHI,2022,BENGALI,male,0.1800828199171801
349,LAALKUTHI,2022,BENGALI,female,0.8199171800828199
350,LAALKUTHI,2022,BENGALI,male,0.18670505103376078
350,LAALKUTHI,2022,BENGALI,female,0.8132949489662392
351,GAATCHORA,2022,BENGALI,male,0.4357369387414455
351,GAATCHORA,2022,BENGALI,female,0.5642630612585545
352,GAATCHORA,2022,BENGALI,male,0.3475966502237008
352,GAATCHORA,2022,BENGALI,female,0.6524033497762992
353,GAATCHORA,2022,BENGALI,male,0.31603622802344167
353,GAATCHORA,2022,BENGALI,female,0.6839637719765583
354,GAATCHORA,2022,BENGALI,male,0.3295778135446329
354,GAATCHORA,2022,BENGALI,female,0.6704221864553671
355,GAATCHORA,2022,BENGALI,male,0.4162758620689655
355,GAATCHORA,2022,BENGALI,female,0.5837241379310345
356,GAATCHORA,2022,BENGALI,male,0.3722105263157895
356,GAATCHORA,2022,BENGALI,female,0.6277894736842106
357,GAATCHORA,2022,BENGALI,male,0.5915795943454211
357,GAATCHORA,2022,BENGALI,female,0.408420405654579
358,GAATCHORA,2022,BENGALI,male,0.38737133808392715
358,GAATCHORA,2022,BENGALI,female,0.6126286619160728
359,GAATCHORA,2022,BENGALI,male,0.569217257657262
359,GAATCHORA,2022,BENGALI,female,0.43078274234273795
360,GAATCHORA,2022,BENGALI,male,0.4691497366440933
360,GAATCHORA,2022,BENGALI,female,0.5308502633559067
361,ANURAGER CHOWA,2022,BENGALI,male,0.3198992443324937
361,ANURAGER CHOWA,2022,BENGALI,female,0.6801007556675063
362,ANURAGER CHOWA,2022,BENGALI,male,0.31023546371936567
362,ANURAGER CHOWA,2022,BENGALI,female,0.6897645362806343
363,ANURAGER CHOWA,2022,BENGALI,male,0.218994928538497
363,ANURAGER CHOWA,2022,BENGALI,female,0.781005071461503
364,ANURAGER CHOWA,2022,BENGALI,male,0.4405962688565563
364,ANURAGER CHOWA,2022,BENGALI,female,0.5594037311434438
365,ANURAGER CHOWA,2022,BENGALI,male,0.5802116579875692
365,ANURAGER CHOWA,2022,BENGALI,female,0.4197883420124307
366,ANURAGER CHOWA,2022,BENGALI,male,0.5035266457680251
366,ANURAGER CHOWA,2022,BENGALI,female,0.4964733542319749
367,ANURAGER CHOWA,2022,BENGALI,male,0.30721068558906395
367,ANURAGER CHOWA,2022,BENGALI,female,0.692789314410936
368,ANURAGER CHOWA,2022,BENGALI,male,0.08796821793416572
368,ANURAGER CHOWA,2022,BENGALI,female,0.9120317820658342
369,ANURAGER CHOWA,2022,BENGALI,male,0.2739411464534785
369,ANURAGER CHOWA,2022,BENGALI,female,0.7260588535465216
370,ANURAGER CHOWA,2022,BENGALI,male,0.23974214673078892
370,ANURAGER CHOWA,2022,BENGALI,female,0.7602578532692111
371,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,male,0.23402138771449887
371,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,female,0.7659786122855011
372,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,male,0.40588375986606073
372,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,female,0.5941162401339393
373,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,male,0.3456160792309933
373,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,female,0.6543839207690068
374,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,male,0.33743315508021393
374,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,female,0.6625668449197861
375,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,male,0.41654608367411133
375,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,female,0.5834539163258886
376,RADHAKRISHN,2018,HINDI,male,0.6399944816168862
376,RADHAKRISHN,2018,HINDI,female,0.36000551838311373
377,RADHAKRISHN,2018,HINDI,male,0.496775288526816
377,RADHAKRISHN,2018,HINDI,female,0.5032247114731839
378,RADHAKRISHN,2018,HINDI,male,0.714565278166061
378,RADHAKRISHN,2018,HINDI,female,0.28543472183393903
379,RADHAKRISHN,2018,HINDI,male,0.6168451801363194
379,RADHAKRISHN,2018,HINDI,female,0.3831548198636806
380,RADHAKRISHN,2018,HINDI,male,0.6089702647079697
380,RADHAKRISHN,2018,HINDI,female,0.3910297352920304
381,KUMKUM BHAGYA,2018,HINDI,male,0.5612445844820796
381,KUMKUM BHAGYA,2018,HINDI,female,0.43875541551792047
382,KUMKUM BHAGYA,2018,HINDI,male,0.5488162506258494
382,KUMKUM BHAGYA,2018,HINDI,female,0.4511837493741506
383,KUMKUM BHAGYA,2018,HINDI,male,0.42851120211997107
383,KUMKUM BHAGYA,2018,HINDI,female,0.5714887978800289
384,KUMKUM BHAGYA,2018,HINDI,male,0.48068902991840434
384,KUMKUM BHAGYA,2018,HINDI,female,0.5193109700815957
385,KUMKUM BHAGYA,2018,HINDI,male,0.6022796436673491
385,KUMKUM BHAGYA,2018,HINDI,female,0.3977203563326509
386,NAAGIN,2018,HINDI,male,0.43445364765849
386,NAAGIN,2018,HINDI,female,0.5655463523415101
387,NAAGIN,2018,HINDI,male,0.5540658496560874
387,NAAGIN,2018,HINDI,female,0.4459341503439126
388,NAAGIN,2018,HINDI,male,0.49864149366030375
388,NAAGIN,2018,HINDI,female,0.5013585063396963
389,NAAGIN,2018,HINDI,male,0.36165237724084176
389,NAAGIN,2018,HINDI,female,0.6383476227591582
390,NAAGIN,2018,HINDI,male,0.30067108567664375
390,NAAGIN,2018,HINDI,female,0.6993289143233562
391,KUNDALI BHAGYA,2018,HINDI,male,0.42167635045734336
391,KUNDALI BHAGYA,2018,HINDI,female,0.5783236495426566
392,KUNDALI BHAGYA,2018,HINDI,male,0.40982601364298304
392,KUNDALI BHAGYA,2018,HINDI,female,0.5901739863570169
393,KUNDALI BHAGYA,2018,HINDI,male,0.5566960159556356
393,KUNDALI BHAGYA,2018,HINDI,female,0.44330398404436444
394,KUNDALI BHAGYA,2018,HINDI,male,0.38271716942617373
394,KUNDALI BHAGYA,2018,HINDI,female,0.6172828305738263
395,KUNDALI BHAGYA,2018,HINDI,male,0.4844714597777567
395,KUNDALI BHAGYA,2018,HINDI,female,0.5155285402222434
396,PARICHAY,2018,HINDI,male,0.5224824986537426
396,PARICHAY,2018,HINDI,female,0.4775175013462574
397,PARICHAY,2018,HINDI,male,0.46708932896423994
397,PARICHAY,2018,HINDI,female,0.5329106710357601
398,PARICHAY,2018,HINDI,male,0.6665611480426296
398,PARICHAY,2018,HINDI,female,0.3334388519573705
399,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,male,0.4921051063576238
399,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,female,0.5078948936423762
400,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,male,0.47978509066487574
400,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,female,0.5202149093351243
401,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,male,0.38496844520940904
401,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,female,0.6150315547905909
402,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,male,0.4588354089532144
402,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,female,0.5411645910467856
403,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,male,0.38063037249283665
403,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,female,0.6193696275071633
404,KARMAPHAL DAATA SHANI,2018,HINDI,male,0.7081604426002767
404,KARMAPHAL DAATA SHANI,2018,HINDI,female,0.2918395573997234
405,KARMAPHAL DAATA SHANI,2018,HINDI,male,0.875736160188457
405,KARMAPHAL DAATA SHANI,2018,HINDI,female,0.12426383981154299
406,KARMAPHAL DAATA SHANI,2018,HINDI,male,0.7895261017511827
406,KARMAPHAL DAATA SHANI,2018,HINDI,female,0.21047389824881732
407,KARMAPHAL DAATA SHANI,2018,HINDI,male,0.6664901597387698
407,KARMAPHAL DAATA SHANI,2018,HINDI,female,0.33350984026123026
408,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,male,0.3810936497754971
408,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,female,0.6189063502245029
409,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,male,0.28340444644060186
409,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,female,0.7165955535593982
410,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,male,0.3446748183590289
410,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,female,0.6553251816409711
411,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,male,0.40453421269579554
411,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,female,0.5954657873042044
412,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,male,0.2771575575186875
412,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,female,0.7228424424813125
413,GANGA,2018,HINDI,male,0.4142469607153622
