video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach,religion,person_name_count
jQFP2mp-jjA,BENGALI,2,0,17,16,0,1,12,5,1493,834,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,christian,5
jXsEdah9o3s,BENGALI,0,0,12,12,0,0,6,6,2674,1573,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,hindu,0
jXsEdah9o3s,BENGALI,0,0,12,12,0,0,6,6,2674,1573,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,muslim,6
jXsEdah9o3s,BENGALI,0,0,12,12,0,0,6,6,2674,1573,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,christian,6
j_tzxrX5oLY,BENGALI,2,0,8,8,0,0,4,4,2149,1214,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,hindu,0
j_tzxrX5oLY,BENGALI,2,0,8,8,0,0,4,4,2149,1214,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,muslim,4
j_tzxrX5oLY,BENGALI,2,0,8,8,0,0,4,4,2149,1214,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,christian,4
kM32I6lyMjo,BENGALI,1,0,0,0,0,0,0,0,1864,1031,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,hindu,0
kM32I6lyMjo,BENGALI,1,0,0,0,0,0,0,0,1864,1031,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,muslim,0
kM32I6lyMjo,BENGALI,1,0,0,0,0,0,0,0,1864,1031,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,christian,0
kVhc1bXDE4o,BENGALI,2,0,13,12,1,0,10,3,1863,1060,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,hindu,0
kVhc1bXDE4o,BENGALI,2,0,13,12,1,0,10,3,1863,1060,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,muslim,10
kVhc1bXDE4o,BENGALI,2,0,13,12,1,0,10,3,1863,1060,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,christian,3
kbKcIEpiGmE,BENGALI,0,0,11,11,0,0,6,5,133,41,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,hindu,0
kbKcIEpiGmE,BENGALI,0,0,11,11,0,0,6,5,133,41,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,muslim,6
kbKcIEpiGmE,BENGALI,0,0,11,11,0,0,6,5,133,41,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,christian,5
kw4NfqChDJ0,BENGALI,1,0,11,11,0,0,8,3,2232,1263,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,hindu,0
kw4NfqChDJ0,BENGALI,1,0,11,11,0,0,8,3,2232,1263,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,muslim,8
kw4NfqChDJ0,BENGALI,1,0,11,11,0,0,8,3,2232,1263,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,christian,3
lEi-rI8xVNc,BENGALI,1,0,11,11,0,0,8,3,1793,987,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,hindu,0
lEi-rI8xVNc,BENGALI,1,0,11,11,0,0,8,3,1793,987,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,muslim,8
lEi-rI8xVNc,BENGALI,1,0,11,11,0,0,8,3,1793,987,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,christian,3
m6K3v9nT09o,BENGALI,0,0,10,10,0,0,4,6,2072,1168,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,hindu,0
m6K3v9nT09o,BENGALI,0,0,10,10,0,0,4,6,2072,1168,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,muslim,4
m6K3v9nT09o,BENGALI,0,0,10,10,0,0,4,6,2072,1168,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,christian,6
m_EXsn5hj0g,BENGALI,0,0,0,0,0,0,0,0,1214,668,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,hindu,0
m_EXsn5hj0g,BENGALI,0,0,0,0,0,0,0,0,1214,668,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,muslim,0
m_EXsn5hj0g,BENGALI,0,0,0,0,0,0,0,0,1214,668,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,christian,0
mjuAgQ_lo9Q,BENGALI,4,0,8,8,0,0,5,3,2062,1155,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,hindu,0
mjuAgQ_lo9Q,BENGALI,4,0,8,8,0,0,5,3,2062,1155,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,muslim,5
mjuAgQ_lo9Q,BENGALI,4,0,8,8,0,0,5,3,2062,1155,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,christian,3
mwKsQ6ku1X0,BENGALI,0,0,9,9,0,0,3,6,2694,1613,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,hindu,0
mwKsQ6ku1X0,BENGALI,0,0,9,9,0,0,3,6,2694,1613,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,muslim,3
mwKsQ6ku1X0,BENGALI,0,0,9,9,0,0,3,6,2694,1613,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,christian,6
nQwoUp99-hg,BENGALI,0,0,13,13,0,0,8,5,1904,1032,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,hindu,0
nQwoUp99-hg,BENGALI,0,0,13,13,0,0,8,5,1904,1032,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,muslim,8
nQwoUp99-hg,BENGALI,0,0,13,13,0,0,8,5,1904,1032,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,christian,5
nU7Ry7sIhxE,BENGALI,0,0,30,30,0,0,17,13,236,85,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,hindu,0
nU7Ry7sIhxE,BENGALI,0,0,30,30,0,0,17,13,236,85,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,muslim,17
nU7Ry7sIhxE,BENGALI,0,0,30,30,0,0,17,13,236,85,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,christian,13
nbkRBD4WWtU,BENGALI,0,0,14,14,0,0,7,7,1494,803,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,hindu,0
nbkRBD4WWtU,BENGALI,0,0,14,14,0,0,7,7,1494,803,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,muslim,7
nbkRBD4WWtU,BENGALI,0,0,14,14,0,0,7,7,1494,803,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,christian,7
npSAcMEh9lU,BENGALI,0,0,14,14,0,0,9,5,1561,861,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,hindu,0
npSAcMEh9lU,BENGALI,0,0,14,14,0,0,9,5,1561,861,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,muslim,9
npSAcMEh9lU,BENGALI,0,0,14,14,0,0,9,5,1561,861,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,christian,5
oH7avjqv2Cg,BENGALI,0,0,18,16,2,0,11,7,398,161,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,hindu,0
oH7avjqv2Cg,BENGALI,0,0,18,16,2,0,11,7,398,161,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,muslim,11
oH7avjqv2Cg,BENGALI,0,0,18,16,2,0,11,7,398,161,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,christian,7
oXdB7Otc6Lo,BENGALI,7,0,14,13,0,1,8,6,1990,1167,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,hindu,1
oXdB7Otc6Lo,BENGALI,7,0,14,13,0,1,8,6,1990,1167,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,muslim,8
oXdB7Otc6Lo,BENGALI,7,0,14,13,0,1,8,6,1990,1167,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,christian,6
ozXDjYyhYgM,BENGALI,0,0,15,15,0,0,8,7,2810,1723,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,hindu,0
ozXDjYyhYgM,BENGALI,0,0,15,15,0,0,8,7,2810,1723,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,muslim,8
ozXDjYyhYgM,BENGALI,0,0,15,15,0,0,8,7,2810,1723,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,christian,7
pBuLl_0Rf6c,BENGALI,0,0,12,12,0,0,6,6,1521,879,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,hindu,0
pBuLl_0Rf6c,BENGALI,0,0,12,12,0,0,6,6,1521,879,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,muslim,6
pBuLl_0Rf6c,BENGALI,0,0,12,12,0,0,6,6,1521,879,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,christian,6
pCPJ77r6NNE,BENGALI,3,0,17,17,0,0,9,8,1945,1160,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,hindu,0
pCPJ77r6NNE,BENGALI,3,0,17,17,0,0,9,8,1945,1160,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,muslim,9
pCPJ77r6NNE,BENGALI,3,0,17,17,0,0,9,8,1945,1160,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,christian,8
pReqGfwH1T0,BENGALI,0,0,11,11,0,0,6,5,999,548,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,hindu,0
pReqGfwH1T0,BENGALI,0,0,11,11,0,0,6,5,999,548,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,muslim,6
pReqGfwH1T0,BENGALI,0,0,11,11,0,0,6,5,999,548,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,christian,5
q2ibspCldPs,BENGALI,0,0,11,11,0,0,9,2,1269,633,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,hindu,0
q2ibspCldPs,BENGALI,0,0,11,11,0,0,9,2,1269,633,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,muslim,9
q2ibspCldPs,BENGALI,0,0,11,11,0,0,9,2,1269,633,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,christian,2
qJiBjImOtHo,BENGALI,1,0,9,9,0,0,7,2,1007,559,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,hindu,0
qJiBjImOtHo,BENGALI,1,0,9,9,0,0,7,2,1007,559,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,muslim,7
qJiBjImOtHo,BENGALI,1,0,9,9,0,0,7,2,1007,559,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,christian,2
qSLn7lrTZlU,BENGALI,0,0,14,14,0,0,10,4,2212,1317,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,hindu,0
qSLn7lrTZlU,BENGALI,0,0,14,14,0,0,10,4,2212,1317,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,muslim,10
qSLn7lrTZlU,BENGALI,0,0,14,14,0,0,10,4,2212,1317,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,christian,4
raAiR5do5iQ,BENGALI,0,0,6,6,0,0,3,3,722,347,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,hindu,0
raAiR5do5iQ,BENGALI,0,0,6,6,0,0,3,3,722,347,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,muslim,3
raAiR5do5iQ,BENGALI,0,0,6,6,0,0,3,3,722,347,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,christian,3
rea3THkw2wM,BENGALI,0,0,11,11,0,0,6,5,1674,948,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,hindu,0
rea3THkw2wM,BENGALI,0,0,11,11,0,0,6,5,1674,948,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,muslim,6
rea3THkw2wM,BENGALI,0,0,11,11,0,0,6,5,1674,948,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,christian,5
rf7zWDC8-rc,BENGALI,0,0,13,13,0,0,10,3,1422,856,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,hindu,0
rf7zWDC8-rc,BENGALI,0,0,13,13,0,0,10,3,1422,856,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,muslim,10
rf7zWDC8-rc,BENGALI,0,0,13,13,0,0,10,3,1422,856,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,christian,3
rtRl1sVrmMo,BENGALI,0,0,12,10,0,2,7,5,791,357,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,hindu,2
rtRl1sVrmMo,BENGALI,0,0,12,10,0,2,7,5,791,357,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,muslim,7
rtRl1sVrmMo,BENGALI,0,0,12,10,0,2,7,5,791,357,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,christian,5
sGoKDSmu_wE,BENGALI,1,0,9,9,0,0,6,3,373,171,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,hindu,0
sGoKDSmu_wE,BENGALI,1,0,9,9,0,0,6,3,373,171,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,muslim,6
sGoKDSmu_wE,BENGALI,1,0,9,9,0,0,6,3,373,171,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,christian,3
sR0g8hDld8I,BENGALI,1,0,10,10,0,0,5,5,1316,728,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,hindu,0
sR0g8hDld8I,BENGALI,1,0,10,10,0,0,5,5,1316,728,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,muslim,5
sR0g8hDld8I,BENGALI,1,0,10,10,0,0,5,5,1316,728,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,christian,5
sfOoym3tv6s,BENGALI,0,0,14,14,0,0,7,7,1792,1093,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,hindu,0
sfOoym3tv6s,BENGALI,0,0,14,14,0,0,7,7,1792,1093,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,muslim,7
sfOoym3tv6s,BENGALI,0,0,14,14,0,0,7,7,1792,1093,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,christian,7
tCmPZkjqeWQ,BENGALI,1,0,15,14,1,0,9,6,1996,1190,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,hindu,0
tCmPZkjqeWQ,BENGALI,1,0,15,14,1,0,9,6,1996,1190,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,muslim,9
tCmPZkjqeWQ,BENGALI,1,0,15,14,1,0,9,6,1996,1190,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,christian,6
u09QkXNuxJg,BENGALI,0,0,12,12,0,0,8,4,2114,1223,APARAJITA APU (-MAHAPARVA),2021.0,DRAMA/SOAP,Zee Bangla,47.43801652892562,4.24,8.93,hindu,0
u09QkXNuxJg,BENGALI,0,0,12,12,0,0,8,4,2114,1223,APARAJITA APU (-MAHAPARVA),2021.0,DRAMA/SOAP,Zee Bangla,47.43801652892562,4.24,8.93,muslim,8
u09QkXNuxJg,BENGALI,0,0,12,12,0,0,8,4,2114,1223,APARAJITA APU (-MAHAPARVA),2021.0,DRAMA/SOAP,Zee Bangla,47.43801652892562,4.24,8.93,christian,4
u1CUJFkXZP8,BENGALI,0,0,17,17,0,0,6,11,1663,900,LAALKUTHI,2022.0,DRAMA/SOAP,Zee Bangla,52.28794642857143,2.72,5.19,hindu,0
u1CUJFkXZP8,BENGALI,0,0,17,17,0,0,6,11,1663,900,LAALKUTHI,2022.0,DRAMA/SOAP,Zee Bangla,52.28794642857143,2.72,5.19,muslim,6
u1CUJFkXZP8,BENGALI,0,0,17,17,0,0,6,11,1663,900,LAALKUTHI,2022.0,DRAMA/SOAP,Zee Bangla,52.28794642857143,2.72,5.19,christian,11
u6twuaZZEjo,BENGALI,1,0,16,16,0,0,10,6,2808,1656,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,hindu,0
u6twuaZZEjo,BENGALI,1,0,16,16,0,0,10,6,2808,1656,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,muslim,10
u6twuaZZEjo,BENGALI,1,0,16,16,0,0,10,6,2808,1656,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,christian,6
uBNC4WnuIOk,BENGALI,0,0,10,10,0,0,8,2,274,117,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,hindu,0
uBNC4WnuIOk,BENGALI,0,0,10,10,0,0,8,2,274,117,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,muslim,8
uBNC4WnuIOk,BENGALI,0,0,10,10,0,0,8,2,274,117,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,christian,2
uD4wq5AeKe4,BENGALI,1,0,10,9,1,0,8,2,550,253,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,hindu,0
uD4wq5AeKe4,BENGALI,1,0,10,9,1,0,8,2,550,253,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,muslim,8
uD4wq5AeKe4,BENGALI,1,0,10,9,1,0,8,2,550,253,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,christian,2
v76I4O830Ww,BENGALI,1,0,11,11,0,0,5,6,2064,1166,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,hindu,0
v76I4O830Ww,BENGALI,1,0,11,11,0,0,5,6,2064,1166,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,muslim,5
v76I4O830Ww,BENGALI,1,0,11,11,0,0,5,6,2064,1166,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,christian,6
v7jnCDalolY,BENGALI,0,0,14,14,0,0,9,5,136,49,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,hindu,0
v7jnCDalolY,BENGALI,0,0,14,14,0,0,9,5,136,49,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,muslim,9
v7jnCDalolY,BENGALI,0,0,14,14,0,0,9,5,136,49,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,christian,5
vDmNmxvuOnQ,BENGALI,0,0,17,17,0,0,11,6,2221,1309,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,hindu,0
vDmNmxvuOnQ,BENGALI,0,0,17,17,0,0,11,6,2221,1309,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,muslim,11
vDmNmxvuOnQ,BENGALI,0,0,17,17,0,0,11,6,2221,1309,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,christian,6
vZrLHN2irtI,BENGALI,0,0,12,12,0,0,7,5,1848,1057,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,hindu,0
vZrLHN2irtI,BENGALI,0,0,12,12,0,0,7,5,1848,1057,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,muslim,7
vZrLHN2irtI,BENGALI,0,0,12,12,0,0,7,5,1848,1057,BAGH BANDI KHELA,2020.0,DRAMA/SOAP,Zee Bangla,43.98273070696168,3.37,7.66,christian,5
wzw5AmLomNA,BENGALI,1,0,0,0,0,0,0,0,1517,807,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,hindu,0
wzw5AmLomNA,BENGALI,1,0,0,0,0,0,0,0,1517,807,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,muslim,0
wzw5AmLomNA,BENGALI,1,0,0,0,0,0,0,0,1517,807,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,christian,0
x0VUOu_kOfw,BENGALI,0,0,12,12,0,0,8,4,1800,1004,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,hindu,0
x0VUOu_kOfw,BENGALI,0,0,12,12,0,0,8,4,1800,1004,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,muslim,8
x0VUOu_kOfw,BENGALI,0,0,12,12,0,0,8,4,1800,1004,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,christian,4
xM8RIUzLFYE,BENGALI,1,0,8,8,0,0,6,2,2436,1364,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,hindu,0
xM8RIUzLFYE,BENGALI,1,0,8,8,0,0,6,2,2436,1364,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,muslim,6
xM8RIUzLFYE,BENGALI,1,0,8,8,0,0,6,2,2436,1364,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,christian,2
yXjlgcafCCY,BENGALI,11,0,15,15,0,0,7,8,1935,1067,KRISHNAKOLI,2019.0,DRAMA/SOAP,Zee Bangla,56.30530973451327,2.09,3.72,hindu,0
yXjlgcafCCY,BENGALI,11,0,15,15,0,0,7,8,1935,1067,KRISHNAKOLI,2019.0,DRAMA/SOAP,Zee Bangla,56.30530973451327,2.09,3.72,muslim,7
yXjlgcafCCY,BENGALI,11,0,15,15,0,0,7,8,1935,1067,KRISHNAKOLI,2019.0,DRAMA/SOAP,Zee Bangla,56.30530973451327,2.09,3.72,christian,8
zZ46moWsngI,BENGALI,2,0,19,19,0,0,13,6,1779,978,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,hindu,0
zZ46moWsngI,BENGALI,2,0,19,19,0,0,13,6,1779,978,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,muslim,13
zZ46moWsngI,BENGALI,2,0,19,19,0,0,13,6,1779,978,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,christian,6
zvCBcLdoops,BENGALI,1,0,13,13,0,0,9,4,950,508,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,hindu,0
zvCBcLdoops,BENGALI,1,0,13,13,0,0,9,4,950,508,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,muslim,9
zvCBcLdoops,BENGALI,1,0,13,13,0,0,9,4,950,508,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,christian,4
-VwPckY1W-0,HINDI,6,0,16,15,1,0,6,5,1973,776,PARICHAY,2018.0,DRAMA/SOAP,Colors Rishtey,36.394686907020876,0.63,1.73,hindu,0
-VwPckY1W-0,HINDI,6,0,16,15,1,0,6,5,1973,776,PARICHAY,2018.0,DRAMA/SOAP,Colors Rishtey,36.394686907020876,0.63,1.73,muslim,6
-VwPckY1W-0,HINDI,6,0,16,15,1,0,6,5,1973,776,PARICHAY,2018.0,DRAMA/SOAP,Colors Rishtey,36.394686907020876,0.63,1.73,christian,5
-Wfol7jhfj0,HINDI,0,0,0,0,0,0,0,0,1,0,RADHAKRISHN,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,25.01405283867341,0.78,3.13,hindu,0
